NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce68fb8a948ec07bb826,2021-11-16.1,1637133592,52.339172,4.309540,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1211.250000,2498.250000,11.625000,1199.437500,2498.625000,12.562500,339,35.906982,3.271534,445,35.169983,3.757534
e00fce68fb8a948ec07bb826,2021-11-16.1,1637134689,52.423096,4.063873,0.000000,0.000000,0.000000,0.312500,-0.781441,3.906250,140.659348,1203.562500,2498.250000,11.625000,1191.937500,2498.812500,12.562500,347,36.131287,3.047226,444,35.308838,3.546577
e00fce68fb8a948ec07bb826,2021-11-16.1,1637135652,52.461243,3.908997,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,53.137974,1197.375000,2498.062500,11.625000,1186.312500,2498.812500,12.562500,341,36.210632,2.961777,448,35.450745,3.389030
e00fce68fb8a948ec07bb826,2021-11-16.1,1637136614,52.253723,3.690033,0.000000,0.000000,0.000000,0.312500,-0.781441,3.925781,53.137974,1192.125000,2498.250000,11.625000,1182.000000,2498.812500,12.562500,332,36.286926,2.878998,459,35.540771,3.319599
e00fce68fb8a948ec07bb826,2021-11-16.1,1637137576,52.172852,3.564529,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1187.250000,2498.250000,11.625000,1178.437500,2498.812500,12.562500,345,36.346436,2.836269,453,35.615540,3.234150
e00fce68fb8a948ec07bb826,2021-11-16.1,1637138699,52.014160,3.564529,0.000000,0.000000,0.000000,0.292969,-0.781441,3.906250,141.440781,1181.812500,2498.062500,11.625000,1174.312500,2498.812500,12.562500,336,36.430359,2.692074,452,35.691833,3.121994
e00fce68fb8a948ec07bb826,2021-11-16.1,1637139661,51.856995,3.431015,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1177.687500,2498.250000,11.625000,1171.125000,2499.000000,12.562500,343,36.451721,2.635998,442,35.696411,3.039215
e00fce68fb8a948ec07bb826,2021-11-16.1,1637140623,52.030945,3.180008,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1173.937500,2498.437500,11.625000,1168.312500,2498.625000,12.562500,339,36.506653,2.593269,463,35.748291,2.967117
e00fce68fb8a948ec07bb826,2021-11-16.1,1637141585,52.250671,3.171997,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1170.562500,2498.437500,11.625000,1165.687500,2499.000000,12.562500,316,36.563110,2.537193,444,35.890198,2.940414
e00fce68fb8a948ec07bb826,2021-11-16.1,1637142684,52.426147,3.062515,0.000000,0.000000,0.000000,0.312500,-1.172161,3.925781,61.733822,1167.375000,2498.250000,11.625000,1163.437500,2499.000000,12.562500,345,36.694336,2.523842,455,35.971069,2.911041
e00fce68fb8a948ec07bb826,2021-11-16.1,1637143646,52.529907,3.180008,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1165.312500,2498.250000,11.625000,1162.125000,2498.812500,12.562500,331,36.735535,2.579918,451,36.030579,2.927063
e00fce68fb8a948ec07bb826,2021-11-16.1,1637144608,52.497864,3.070526,0.000000,0.000000,0.000000,0.312500,-0.781441,3.925781,53.137974,1163.812500,2498.250000,11.625000,1161.187500,2498.812500,12.562500,327,36.808777,2.593269,436,36.100769,2.911041
e00fce68fb8a948ec07bb826,2021-11-16.1,1637145570,52.372742,3.281479,0.000000,0.000000,0.000000,0.312500,-1.172161,3.925781,52.356533,1162.687500,2498.250000,11.625000,1160.625000,2498.625000,12.562500,335,36.923218,2.635998,454,36.206055,2.897690
e00fce68fb8a948ec07bb826,2021-11-16.1,1637146687,52.493286,3.409653,0.000000,0.000000,0.000000,0.312500,-0.781441,3.906250,143.785110,1161.937500,2498.437500,11.625000,1160.250000,2499.000000,12.562500,338,36.996460,2.649349,449,36.305237,2.940414
e00fce68fb8a948ec07bb826,2021-11-16.1,1637147649,52.386475,3.431015,0.000000,0.000000,0.000000,0.312500,-0.781441,3.925781,52.356533,1161.562500,2498.062500,11.625000,1160.437500,2498.812500,12.750000,329,37.075806,2.737469,444,36.355591,2.953766
e00fce68fb8a948ec07bb826,2021-11-16.1,1637148611,52.398682,3.431015,0.000000,0.000000,0.000000,0.312500,-1.172161,3.925781,53.137974,1161.562500,2498.250000,11.625000,1161.000000,2498.812500,12.562500,337,37.124634,2.737469,450,36.465454,2.996490
